Listing_type,URL,Bedrooms,Bathrooms,Area_sqm,Price_monthly,Price_annualy,Sale_price,Furnished,Pool,Floor,Floor_type,Location,Description,Specialities,apartment_id
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-338%D9%85/HMM-S-5953,4.0,5.0,338.0,,,360000.0,0,0,طابق أول,Full Floor,"دابوق,  عمان,  الأردن",غرف نوم عدد 4 ( 2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشة - مطبخ - بلكونة - مخزن - غرفة خادمه وغرفة غسيل - كراج,ارضيات سيراميك - تكييف مركزي + وحدات - تدفئه تحت البلاط - مطبخ راكب - خزائن بالحائط + عادية - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبرديلوكس,178
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%88%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-300%D9%85/HMM-S-5955,3.0,5.0,300.0,,,440000.0,1,0,روف,Full Floor,"دابوق,  عمان,  الأردن",غرف نوم ماستر عدد 3 - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - ترس - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج,ارضيات بورسلان - تكييف مركزي - تدفئة تحت البلاط - خزائن - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - مصعد - ابواب امان - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,179
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-100%D9%85/HMM-S-6007,1.0,2.0,100.0,,,135000.0,0,0,روف,Normal,"عبدون,  عمان,  الأردن",غرفة نوم ماستر - حمامات عدد 2 - صالون - غرفة معيشه - مطبخ - مخزن - غرفة خادمة وغرفة غسيل - كراج عدد 2,ارضيات بورسلان + باركيه - تكييف مركزي - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية + حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات ديلوكس,180
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%86%D9%8A%D8%A7%D8%AA-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-193%D9%85/HMM-S-6015,3.0,3.0,193.0,,,105000.0,0,0,طابق أول,Normal,"البنيات,  عمان,  الأردن",غرف نوم عدد 3 ( 1 ماستر ) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة عدد 2 - مخزن - غرفة خادمة وغرفة غسيل - كراج,ارضيات سيراميك - تدفئة - مطبخ راكب - خزائن - ديكورات جبصين - اباجورات كهربائية - شاور بوكس - مصعد - ابواب امان - زجاج دبل - تشطيبات ديلوكس,181
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-230%D9%85/HMM-S-6063,4.0,5.0,230.0,,,340000.0,0,0,طابق شبه أرضي,Normal,"دابوق,  عمان,  الأردن",غرف نوم عدد 4 ( 2 ماستر ) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - ترس - مخزن - غرفة خادمة وغرفة غسيل - كراج خاص - مداخل عدد 2,"*ملاحظة: صورة الاعلان تعبيرية السعر: 340,000 دينار اردني",182
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-367%D9%85/HMM-S-6086,4.0,6.0,367.0,,,400000.0,0,0,طابق أول,,"دابوق,  عمان,  الأردن",غرف نوم ماستر عدد 4 - حمامات عدد 6 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج عدد 2,"السعر: 400,000 دينار اردني",183
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%A8%D9%85%D8%AF%D8%AE%D9%84-%D8%AE%D8%A7%D8%B5-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-240%D9%85/HMM-S-6103,4.0,4.0,240.0,,,7.0,0,0,طابق أرضي,Normal,"حي الصحابة,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 4 - صالون - غرف معيشه - مطبخ - ترس - مخزن - غرفة خادمة وغرفة غسيل - كراج خاص - مداخل عدد 2,"*ملاحظة: صورة الاعلان تعبيرية *يتم التسليم في شهر 7 السعر: 230,000 دينار اردني",184
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D9%85%D9%84%D8%AD%D9%82-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-446%D9%85/HMM-S-6140,8.0,7.0,446.0,,,450000.0,0,0,روف,Full Floor,"دابوق,  عمان,  الأردن",غرف نوم عدد 8 (4 ماستر) - حمامات عدد 7 - صالونات عدد 2 - مطابخ عدد 3 - ترس عدد 2 - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج عدد 2 - مداخل عدد 2,"السعر: 450,000 دينار اردني",185
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-279%D9%85/HMM-S-6142,5.0,5.0,279.0,,,247000.0,0,0,طابق أخير مع روف,,"دير غبار,  عمان,  الأردن",غرف نوم عدد 5 (2 ماستر) - حمامات عدد 5 - صالون - غرف معيشه عدد 2 - مطبخ - ترس عدد 2 - بلكونة - مخزن - غرفة خادمة وغرفة غسيل - كراج,"السعر: 247,000 دينار اردني",186
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-361%D9%85/HMM-S-6157,4.0,5.0,361.0,,,450000.0,0,0,طابق ثالث,Full Floor,"عبدون,  عمان,  الأردن",غرف نوم عدد 4 ( 2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - بلكونة عدد 2 - مخزن - غرفة خادمة وغرفة غسيل - كراج عدد 2,"السعر: 450,000 دينار اردني",187
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-6203,3.0,5.0,200.0,,,285000.0,0,0,طابق أرضي,Normal,"دابوق,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 5 - صالون - غرف معيشه - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج - مداخل عدد 2,"*ملاحظة: صورة الاعلان تعبيرية السعر: 285,000 دينار اردني",188
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-190%D9%85/HMM-S-6204,3.0,4.0,190.0,,,285000.0,0,0,طابق أرضي,Normal,"دابوق,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرف معيشه - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج خاص - مداخل عدد 2,"*ملاحظة: صورة الاعلان تعبيرية السعر: 285,000 دينار اردني",189
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D8%A7%D8%A8%D9%88%D9%82-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-435%D9%85/HMM-S-6207,3.0,4.0,200.0,,,310000.0,0,0,روف,Full Floor,"دابوق,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرف معيشه - مطبخ - ترس - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 310,000 دينار اردني",190
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-187%D9%85/HMM-S-6209,3.0,3.0,187.0,,,150000.0,0,0,طابق أول,Normal,"حي الصحابة,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 3 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 150,000 دينار اردني",191
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D8%B6%D9%85%D9%86-%D9%83%D9%85%D8%A8%D8%A7%D9%88%D9%86%D8%AF-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AF%D9%8A%D8%B1-%D8%BA%D8%A8%D8%A7%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-210%D9%85/HMM-S-6241,4.0,5.0,210.0,,,240000.0,0,1,طابق أرضي,Normal,"دير غبار,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - ترس - بلكونة عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج عدد 2,"السعر: 240,000 دينار اردني",192
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%AD%D9%85%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-195%D9%85/HMM-S-6242,4.0,5.0,195.0,,,175000.0,0,0,طابق أول,Full Floor,"الحمر,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 5 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 175,000 دينار اردني نهائي",193
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AD%D9%85%D8%B1-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-175%D9%85/HMM-S-6243,3.0,4.0,175.0,,,165000.0,0,0,طابق أول,Full Floor,"الحمر,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 165,000 دينار اردني نهائي",194
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%88%D8%A7%D8%B1-%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-6261,3.0,4.0,200.0,,,250000.0,0,0,طابق ثالث,Normal,"الدوار الرابع,  عمان,  الأردن",غرف نوم عدد 3 (1 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 250,000 دينار اردني",195
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D9%85%D8%B9-%D9%85%D8%B3%D8%A8%D8%AD-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84%D8%8C-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85-%D9%88%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-300%D9%85/HMM-S-6317,3.0,4.0,200.0,,,270000.0,0,1,طابق أرضي,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - ترس عدد 2 - مخزن - غرفة خادمه وغرفة غسيل - مداخل عدد 2,ارضيات بورسلان - وحدات تكييف - تدفئه تحت البلاط على الغاز - ديكورات جبصين + ديكورات خشبية + ديكورات حجرية - حمامات معلقة - اباجورات كهربائية - شاور بوكس -موقد - بئر ماء - كراج - مسبح - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,196
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-240%D9%85/HMM-S-6318,3.0,4.0,240.0,,,240000.0,0,0,طابق أخير مع روف,Duplex,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - ترس عدد 2 - مخزن - غرفة خادمه وغرفة غسيل - مداخل عدد 2,ارضيات بورسلان - وحدات تكييف - تدفئه تحت البلاط على الغاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس -موقد - بئر ماء - كراج - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,197
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%AB%D8%A7%D9%84%D8%AB-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-200%D9%85/HMM-S-6319,3.0,4.0,200.0,,,170000.0,0,0,طابق ثالث,Normal,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشه - مطبخ - بلكونة - مخزن - غرفة خادمه وغرفة غسيل - كراج,ارضيات بورسلان - وحدات تكييف - خزائن - تدفئه تحت البلاط على الغاز - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - كراج - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,198
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%AE%D9%8A%D8%B1-%D9%85%D8%B9-%D8%B1%D9%88%D9%81-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%82%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%AE%D9%8A%D9%84-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A7%D8%AC%D9%85%D8%A7%D9%84%D9%8A%D8%A9-240%D9%85/HMM-S-6321,3.0,5.0,240.0,,,240000.0,0,0,طابق أخير مع روف,Duplex,"قرية النخيل,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 5 - صالون - غرف معيشه عدد 2 - مطبخ - ترس - بلكونة - مخزن - غرفة خادمه وغرفة غسيل - كراج - مداخل عدد 2,ارضيات بورسلان - وحدات تكييف - خزائن - تدفئه تحت البلاط على الغاز - ديكورات جبصين - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - كراج - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,199
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B4%D9%82%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82-%D8%A7%D9%88%D9%84-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%AC%D8%A8%D9%84-%D8%B9%D9%85%D8%A7%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-250%D9%85/HMM-S-6344,4.0,6.0,250.0,,,425000.0,0,0,طابق أول,Full Floor,"جبل عمان,  عمان,  الأردن",غرف نوم عدد 4 (2 ماستر) - حمامات عدد 6 - صالون - غرفة معيشه - مطبخ - بلكونة عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج,"السعر: 425,000 دينار اردني",200
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%B4%D9%82%D9%82/%D8%B1%D9%88%D9%81-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A-%D9%85%D8%B9-%D8%AA%D8%B1%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B9%D8%A8%D8%AF%D9%88%D9%86-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-275%D9%85/HMM-S-6390,4.0,6.0,275.0,,,670000.0,0,0,روف,Full Floor,"عبدون,  عمان,  الأردن",غرف نوم ماستر عدد 4 - حمامات عدد 6 - صالون - غرفة معيشه - مطبخ - ترسات عدد 2 - غرفة خادمة وغرفة غسيل - مخزن - كراج - مداخل عدد 2,"السعر: 670,000 دينار اردني",201
sale,https://www.homes-jordan.com/ar/%D9%84%D9%84%D8%A8%D9%8A%D8%B9/%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A/%D8%B4%D9%82%D8%A9-%D8%A7%D8%B1%D8%B6%D9%8A%D8%A9-%D8%B7%D8%A7%D8%A8%D9%82%D9%8A%D8%A9-%D9%85%D8%B9-%D8%AD%D8%AF%D9%8A%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%B1%D8%AC-%D8%A7%D9%84%D8%AD%D9%85%D8%A7%D9%85-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-365%D9%85/HMM-S-6392,3.0,4.0,365.0,,,230000.0,0,0,طابق أرضي,Full Floor,"مرج الحمام,  عمان,  الأردن",غرف نوم عدد 3 (2 ماستر) - حمامات عدد 4 - صالون - غرفة معيشة - مطبخ - ترس - غرفة خادمه وغرفة غسيل - مخزن - كراج خاص - مداخل عدد 2,ارضيات بورسلان - وحدات تكييف - خزائن - تدفئه - مطبخ راكب - خزائن بالحائط - ديكورات جبصين + خشبية - حمامات معلقة - اباجورات كهربائية - شاور بوكس - موقد - بئر ماء - كراج - مصعد - ابواب امان - كاميرات مراقبة - انارة مخفية - زجاج دبل - تشطيبات سوبر ديلوكس,202
