source_apartment_id,recommended_apartment_id,rank,similarity_score
385,474,4,0.7050965908814187
385,207,5,0.6931829724444468
386,322,1,0.8595691160974784
386,49,2,0.7719420572545579
386,48,3,0.7678889590576699
386,126,4,0.7570695940751
386,41,5,0.753983825207948
387,48,1,0.9587130819047819
387,49,2,0.9543066764100494
387,126,3,0.8834251849901238
387,320,4,0.8342906542927413
387,500,5,0.8249766125478539
388,284,1,0.8992166578440639
388,90,2,0.8186947944960707
388,89,3,0.7727696739948741
388,244,4,0.766069899014003
388,111,5,0.7590044347225638
389,467,1,0.9601347461245637
389,369,2,0.9193711188639899
389,571,3,0.854622148014079
389,117,4,0.8268873071173704
389,232,5,0.8232419900136031
390,464,1,0.929799108165683
390,275,2,0.8705830634602593
390,259,3,0.8668104633013338
390,463,4,0.8647904068863619
390,308,5,0.8510216305805713
391,392,1,0.9676333978460587
391,399,2,0.9594339164679437
391,400,3,0.7023305549286164
392,399,1,0.9969438733664395
392,391,2,0.9676333978460587
392,400,3,0.8259677930140434
393,354,1,0.6111421278163879
393,495,2,0.5343984621973631
393,644,3,0.4516147340022189
393,76,4,0.3936510753622777
393,249,5,0.33167924147247996
394,395,1,0.9706847448941442
394,396,2,0.8824605298851255
394,397,3,0.6259858580545749
394,398,4,0.6211831834894694
394,542,5,0.536643454211608
395,394,1,0.9706847448941442
395,396,2,0.9129544649843631
395,397,3,0.610392259992623
395,398,4,0.6069764489393432
395,542,5,0.47476366132440906
396,395,1,0.9129544649843631
396,394,2,0.8824605298851255
396,397,3,0.6246023539850343
396,398,4,0.598653416462304
396,541,5,0.5700815903213192
397,398,1,0.9879128508431568
397,394,2,0.6259858580545749
397,396,3,0.6246023539850343
397,395,4,0.610392259992623
397,541,5,0.5889891849898606
398,397,1,0.9879128508431568
398,394,2,0.6211831834894694
398,395,3,0.6069764489393432
398,396,4,0.598653416462304
398,542,5,0.5684623473993147
399,392,1,0.9969438733664395
399,391,2,0.9594339164679437
399,400,3,0.8485322724823762
400,399,1,0.8485322724823762
400,392,2,0.8259677930140434
400,391,3,0.7023305549286164
401,402,1,0.9988881740190217
401,418,2,0.9366787375233397
401,420,3,0.9346457530039163
401,403,4,0.9222678464962788
401,419,5,0.9174586569813113
402,401,1,0.9988881740190217
402,418,2,0.9398092712200726
402,420,3,0.9385990296055867
402,403,4,0.9295901287104978
402,419,5,0.9253357750378061
403,419,1,0.9984639335963661
403,418,2,0.9938185402596998
403,420,3,0.9376334189946077
403,402,4,0.9295901287104978
403,401,5,0.9222678464962788
404,412,1,0.8068812111999661
404,584,2,0.7991724143802575
404,523,3,0.7906919216189096
404,415,4,0.7898192306004593
404,4,5,0.7883594009677121
405,416,1,0.765044785132109
405,596,2,0.7472241351314535
405,490,3,0.6209585616217093
406,371,1,0.921829246752754
406,549,2,0.9009477203972358
406,2,3,0.8890449185531315
406,477,4,0.8813248936933585
406,24,5,0.8811050590259548
407,550,1,0.9417319425419032
407,3,2,0.9025300520593627
407,408,3,0.8755313988684016
407,383,4,0.807514863137558
407,378,5,0.7685205080305981
408,3,1,0.9067664261209956
408,407,2,0.8755313988684016
408,550,3,0.8578394627980783
408,383,4,0.7717666112533749
408,378,5,0.645869251579456
409,5,1,0.8969091940323094
409,380,2,0.8654432148999177
409,445,3,0.8364251892634968
409,480,4,0.7966332248890314
409,619,5,0.7842310732212376
410,488,1,0.9998324760744774
410,557,2,0.8711956807180807
410,555,3,0.8428553245211711
410,624,4,0.8222778000276096
410,448,5,0.7663662461506315
411,450,1,0.7761682909965009
411,559,2,0.7198813574205593
411,558,3,0.7002845217846788
411,451,4,0.7000418614088779
411,452,5,0.7000418614088779
412,515,1,0.9176326345279383
412,631,2,0.9156937484286559
412,415,3,0.8684719504407472
412,517,4,0.8234535724438241
412,417,5,0.8002314038171126
413,481,1,0.9365935458324345
413,442,2,0.8729432311021637
413,553,3,0.8620534053322836
413,484,4,0.835249622638245
413,692,5,0.7666185873001689
414,478,1,0.9638825880544992
414,632,2,0.9601485447068548
414,690,3,0.9598746815701349
414,441,4,0.9474399787009841
414,477,5,0.9423696865362986
415,412,1,0.8684719504407472
415,515,2,0.8117315986299317
415,517,3,0.8115559138447428
415,631,4,0.8034137128510889
415,627,5,0.7830953107466028
416,596,1,0.8042098878740487
416,405,2,0.765044785132109
416,490,3,0.6947904990424021
417,21,1,0.934932540588932
417,515,2,0.9332013631116538
417,517,3,0.9070661377619929
417,631,4,0.9046596263577045
417,590,5,0.890311478543394
418,403,1,0.9938185402596998
418,419,2,0.9876835637621592
418,402,3,0.9398092712200726
418,667,4,0.93792731983607
418,420,5,0.9374562584116937
419,403,1,0.9984639335963661
419,418,2,0.9876835637621592
419,420,3,0.936822752211347
419,402,4,0.9253357750378061
419,401,5,0.9174586569813113
420,140,1,0.9616261231300225
420,402,2,0.9385990296055867
420,403,3,0.9376334189946077
420,418,4,0.9374562584116937
420,419,5,0.936822752211347
421,615,1,0.9885801299028795
421,614,2,0.8824556343072023
421,613,3,0.8559171694681535
421,667,4,0.8440088976523853
421,401,5,0.840879100240136
422,182,1,0.9204565320993937
422,369,2,0.8722078687100979
422,232,3,0.8558684141722842
422,533,4,0.853524973836556
422,573,5,0.8491739936262527
423,429,1,0.9548548832696674
423,428,2,0.9092414155336633
423,433,3,0.8815779206056504
423,426,4,0.8776718923751193
423,427,5,0.8749313082950669
424,427,1,0.9467509928414523
424,433,2,0.9314168323061137
424,426,3,0.8576741761244101
424,428,4,0.8300379811197465
424,423,5,0.8025432355322335
425,105,1,0.8412371873020804
425,432,2,0.8350153104567389
425,430,3,0.809298307955649
425,423,4,0.7822574385948072
425,431,5,0.769600235370448
426,427,1,0.9247230377488564
426,433,2,0.9138954469979562
426,428,3,0.8849126072651562
426,423,4,0.8776718923751193
426,424,5,0.8576741761244101
427,433,1,0.9925448459112579
427,424,2,0.9467509928414523
427,426,3,0.9247230377488564
427,428,4,0.8853156289589236
427,423,5,0.8749313082950669
428,429,1,0.9596963731048093
428,423,2,0.9092414155336633
428,427,3,0.8853156289589236
428,426,4,0.8849126072651562
428,433,5,0.870038894470216
429,428,1,0.9596963731048093
429,423,2,0.9548548832696674
429,426,3,0.8530472165771728
429,427,4,0.8493490175556405
429,433,5,0.8381800007625411
430,431,1,0.8873734163630296
430,434,2,0.8251937956448646
430,421,3,0.8115106626214629
430,425,4,0.809298307955649
430,615,5,0.8069421987182278
431,430,1,0.8873734163630296
431,434,2,0.8743582597878949
431,615,3,0.8505816061156425
431,421,4,0.8394318779429814
431,432,5,0.8324026433683223
432,434,1,0.9064851018407064
432,401,2,0.8482579384690716
432,402,3,0.8350922150294389
432,425,4,0.8350153104567389
432,431,5,0.8324026433683223
433,427,1,0.9925448459112579
433,424,2,0.9314168323061137
433,426,3,0.9138954469979562
433,423,4,0.8815779206056504
433,428,5,0.870038894470216
434,432,1,0.9064851018407064
434,615,2,0.8801328567735588
434,431,3,0.8743582597878949
434,421,4,0.8385967367326271
434,430,5,0.8251937956448646
435,91,1,0.7813409726986263
435,494,2,0.7510907765834884
435,283,3,0.743243208425251
435,227,4,0.71321848153552
435,228,5,0.71321848153552
436,664,1,0.9345332404129776
436,648,2,0.724989709713529
436,366,3,0.685239809887814
436,663,4,0.6520253362892576
436,647,5,0.6167050227578973
437,109,1,0.823632793444506
437,645,2,0.7880599927517595
437,77,3,0.7615401591051214
437,86,4,0.7464535129144749
437,152,5,0.6947341710169362
438,530,1,0.8377299086910184
438,360,2,0.8003531212525824
438,32,3,0.7934111879284445
438,302,4,0.78637457706164
438,256,5,0.7685979017015336
439,516,1,0.8946767033570296
439,15,2,0.886569530120682
439,649,3,0.8818435262819647
439,525,4,0.8791349895398053
439,688,5,0.8649769736436733
440,547,1,0.7375946050462172
440,556,2,0.7111761514165541
440,589,3,0.7099723962336326
440,660,4,0.6398307204795634
440,624,5,0.6227164488050223
441,478,1,0.9828925880052527
441,414,2,0.9474399787009841
441,14,3,0.9297619818219164
441,652,4,0.9222657567027986
441,489,5,0.9118804011936467
442,553,1,0.9950700872849573
442,484,2,0.9217623125950909
442,413,3,0.8729432311021637
442,481,4,0.8185670132384985
442,692,5,0.8120986211734385
443,444,1,0.950598225533816
443,662,2,0.8871675449135779
443,492,3,0.857847365560589
443,12,4,0.8383865604783
443,630,5,0.828859049421233
444,443,1,0.950598225533816
444,662,2,0.8871675449135779
444,492,3,0.857847365560589
444,12,4,0.8383865604783
444,630,5,0.828859049421233
445,480,1,0.9279889208134562
445,479,2,0.9114609175017792
445,5,3,0.9101460689297007
445,446,4,0.9003947013049082
445,619,5,0.8897406714650113
446,480,1,0.9310717412926677
446,479,2,0.9144888312186931
446,445,3,0.9003947013049082
446,619,4,0.8516578517875305
446,5,5,0.8397017331389492
447,661,1,0.13001052385245995
448,549,1,0.8119514457619432
448,2,2,0.7840993153079463
448,406,3,0.7759262084264361
448,488,4,0.7677407911035067
448,410,5,0.7663662461506315
449,653,1,0.8089738433534815
449,686,2,0.7554415643015492
449,588,3,0.7003808959995818
449,689,4,0.6439419693502487
449,6,5,0.5484778019716351
450,558,1,0.9221081782862245
450,451,2,0.9220577143363632
450,452,3,0.9220577143363632
450,453,4,0.9220577143363632
450,411,5,0.7761682909965009
451,558,1,0.999999194349315
451,452,2,0.9492969643372268
451,453,3,0.9492969643372268
451,450,4,0.9220577143363632
451,411,5,0.7000418614088779
452,558,1,0.9493258905226996
452,451,2,0.9492969643372268
452,453,3,0.9492969643372268
452,450,4,0.9220577143363632
452,411,5,0.7000418614088779
453,558,1,0.9493258905226996
453,451,2,0.9492969643372268
453,452,3,0.9492969643372268
453,450,4,0.9220577143363632
453,411,5,0.7000418614088779
454,548,1,0.8350524096382419
454,551,2,0.8312472704942524
454,512,3,0.7702113835255561
454,20,4,0.7454442571154103
454,650,5,0.5466168731108267
455,16,1,0.6747223744171913
455,684,2,0.6478370999186549
455,407,3,0.5257350521326031
455,550,4,0.4908947917698295
455,3,5,0.46583071111736074
456,94,1,0.8737776418012186
456,96,2,0.8602087738198289
456,51,3,0.7206154527833064
456,357,4,0.7088218020970308
456,361,5,0.6998537651457581
457,352,1,0.9142498576208904
457,350,2,0.8737955366976894
457,25,3,0.8670488608730509
457,353,4,0.8475663687531142
457,188,5,0.8458283557748622
458,609,1,0.8927708345100847
458,611,2,0.875756136721757
458,546,3,0.8603745971946875
458,239,4,0.8434927175930008
458,565,5,0.8389357922614449
459,235,1,0.8012006285997998
459,384,2,0.7252748906174755
459,323,3,0.6787167660836262
459,37,4,0.6644666224651493
459,236,5,0.6462047354271907
460,210,1,0.90899889519593
460,165,2,0.8084828888333137
460,234,3,0.7717791833554448
460,47,4,0.7684716641180451
460,315,5,0.7658332801573631
461,312,1,0.968573248304612
461,240,2,0.9141803130764578
461,161,3,0.7128628719223414
461,301,4,0.6474296369120717
461,282,5,0.6274834827501289
462,237,1,0.7507338506605203
462,238,2,0.6373196331098672
463,464,1,0.9338528619945364
463,390,2,0.8647904068863619
463,275,3,0.8127470070999078
463,351,4,0.8045323970829038
463,259,5,0.8014933522533236
464,463,1,0.9338528619945364
464,390,2,0.929799108165683
464,275,3,0.8127470070999078
464,259,4,0.8014933522533236
464,308,5,0.7780370194840294
465,50,1,0.7156583341744736
465,263,2,0.7120102593316908
465,468,3,0.6436855982429964
465,336,4,0.5942907662684718
465,294,5,0.5872945250915219
466,78,1,0.7959037146153763
466,645,2,0.7587024149094005
466,153,3,0.7527675163499652
466,77,4,0.738308347683449
466,151,5,0.7195806833758523
467,389,1,0.9601347461245637
467,369,2,0.9598666444968464
467,571,3,0.8950434131884917
467,232,4,0.8597561055441555
467,573,5,0.8580276575674451
468,336,1,0.7579715138742739
468,465,2,0.6436855982429964
468,531,3,0.6214588537876418
468,50,4,0.5236908462672409
468,292,5,0.5222987856786534
469,470,1,0.8499753775641133
470,469,1,0.8499753775641133
471,63,1,0.9233994674258139
471,190,2,0.8903130938901773
471,167,3,0.8763262657615905
471,127,4,0.8597485753836264
471,163,5,0.8412839955840826
472,61,1,0.9928830837872122
472,473,2,0.928558211539741
472,216,3,0.922221902067499
472,213,4,0.9184343573962528
472,215,5,0.9173808708540172
473,216,1,0.9927827957187341
473,472,2,0.928558211539741
473,59,3,0.9275440872487687
473,61,4,0.9226320076857906
473,213,5,0.9188160494559107
474,641,1,0.8918517674300003
474,475,2,0.8781992175030516
474,207,3,0.8608128528685494
474,642,4,0.8509604434907169
474,458,5,0.8011458593268843
475,474,1,0.8781992175030516
475,642,2,0.8719943974225712
475,641,3,0.8232919217950642
475,609,4,0.8149583835019405
475,81,5,0.7654287788361405
476,668,1,0.8088614278027377
476,363,2,0.7154300253468618
476,362,3,0.7053531276570354
476,676,4,0.6833330473091618
476,289,5,0.669447989589879
477,489,1,0.9808536869319925
477,519,2,0.9603528580532826
477,414,3,0.9423696865362986
477,520,4,0.9418229879595095
477,632,5,0.9404555703809405
478,441,1,0.9828925880052527
478,414,2,0.9638825880544992
478,14,3,0.9459160833033995
478,652,4,0.9382394562402426
478,489,5,0.9276478098785242
479,480,1,0.9821894389674506
479,446,2,0.9144888312186931
479,445,3,0.9114609175017792
479,5,4,0.8936585607905337
479,619,5,0.8696647134192609
480,479,1,0.9821894389674506
480,446,2,0.9310717412926677
480,445,3,0.9279889208134562
480,5,4,0.9098637445440393
480,619,5,0.8854348040369029
481,413,1,0.9365935458324345
481,484,2,0.8397975804976903
481,442,3,0.8185670132384985
481,553,4,0.8161115358039788
481,692,5,0.7659530237343268
482,487,1,0.7082559190242196
482,659,2,0.5911393682169674
482,623,3,0.2991236906707706
482,654,4,0.2897298647610864
482,629,5,0.10419358479794805
483,618,1,0.8678842892049657
483,552,2,0.7283373892856334
484,553,1,0.9222723084425409
484,442,2,0.9217623125950909
484,481,3,0.8397975804976903
484,413,4,0.835249622638245
484,692,5,0.7814873511410599
485,622,1,0.7776094560965976
485,693,2,0.7337610993523885
485,10,3,0.7036590621981816
485,8,4,0.6293264729040033
485,687,5,0.5734744501525361
486,586,1,0.7826043564165287
486,655,2,0.714015916878426
487,482,1,0.7082559190242196
487,659,2,0.6129162199679321
487,654,3,0.5367469079746172
487,629,4,0.4704183701939328
487,623,5,0.12113419576129983
488,410,1,0.9998324760744774
488,557,2,0.8708486515455365
488,555,3,0.8412253409392041
488,624,4,0.8188856978866175
488,448,5,0.7677407911035067
489,477,1,0.9808536869319925
489,519,2,0.9808401439889186
489,520,3,0.9619149746634323
489,521,4,0.942296262518977
489,522,5,0.942296262518977
490,416,1,0.6947904990424021
490,596,2,0.6227313326592397
490,405,3,0.6209585616217093
491,12,1,0.8752289554504336
491,17,2,0.8385953793681492
491,618,3,0.8355238416176067
491,655,4,0.8304120069788212
491,558,5,0.8236428422036399
492,662,1,0.9267439824615755
492,443,2,0.857847365560589
492,444,3,0.857847365560589
492,12,4,0.8512458983500941
492,11,5,0.8451822844233806
493,662,1,0.5684837548387569
493,492,2,0.4565066027247791
493,443,3,0.41847441986984935
493,444,4,0.41847441986984935
493,12,5,0.343214565919593
494,73,1,0.8294573006427038
494,74,2,0.8217306439885478
494,72,3,0.782181795988131
494,211,4,0.7631152204705135
494,435,5,0.7510907765834884
495,644,1,0.8218088795215128
495,354,2,0.791938395519819
495,76,3,0.7740982955861055
495,249,4,0.7000359775741933
495,544,5,0.6496028299455108
496,227,1,0.7768956261456519
496,228,2,0.7768956261456519
496,225,3,0.7712040297128339
496,226,4,0.7712040297128339
496,99,5,0.6793638324135084
497,348,1,0.8652769051961207
497,600,2,0.8461422243006578
497,311,3,0.8340547798290122
497,349,4,0.8045913648966992
497,347,5,0.7952257840889919
498,385,1,0.6286396792500191
498,641,2,0.5294896040034829
498,642,3,0.5021153889786939
498,475,4,0.4934117190672676
498,474,5,0.48150980845984365
499,303,1,0.7340321317137528
499,304,2,0.6794274800861054
499,274,3,0.6719290952093167
499,179,4,0.6644260913871556
499,305,5,0.6629730690902464
500,126,1,0.9012545885842692
500,538,2,0.8989897410501196
500,501,3,0.8816406711349202
500,48,4,0.8708367521385808
500,49,5,0.8704700169691012
501,538,1,0.9712930035981623
501,40,2,0.9609523948934916
501,562,3,0.9533060828332531
501,206,4,0.9505592772108458
501,356,5,0.8929867075935835
502,221,1,0.8378835907515818
502,187,2,0.815063432131031
502,356,3,0.788710152951311
502,577,4,0.7873935135987965
502,326,5,0.7853678460991341
503,504,1,0.9166385458507172
503,250,2,0.7658997559713393
503,502,3,0.7482539364209304
503,53,4,0.687085806276403
503,580,5,0.6472229656621367
504,503,1,0.9166385458507172
504,502,2,0.7542316773887376
504,250,3,0.7491446887632714
504,53,4,0.6794219915608155
504,580,5,0.6564596495816339
505,506,1,0.7982505618374622
505,295,2,0.7905664301019648
505,248,3,0.783947870287818
505,215,4,0.7419694191754823
505,247,5,0.7069814390885399
506,505,1,0.7982505618374622
506,213,2,0.7468282479715569
506,215,3,0.6913064148921692
506,472,4,0.690187987552774
506,473,5,0.6870927708180492
507,337,1,0.9387974825826089
507,508,2,0.885858525948209
507,155,3,0.879442379733686
507,509,4,0.8757342851695383
507,338,5,0.8509653021127883
508,509,1,0.9412752349842899
508,338,2,0.913833978485735
508,507,3,0.885858525948209
508,337,4,0.883437546603776
508,678,5,0.8709973020783012
509,678,1,0.9418720828780363
509,508,2,0.9412752349842899
509,338,3,0.916999327374096
509,128,4,0.8924774740670435
509,160,5,0.8798753331917658
510,511,1,1.0
510,276,2,0.9993801816348308
510,122,3,0.932860155710351
510,123,4,0.932860155710351
510,34,5,0.9121777499010014
511,510,1,1.0
511,276,2,0.9993801816348308
511,122,3,0.932860155710351
511,123,4,0.932860155710351
511,34,5,0.9121777499010014
512,454,1,0.7702113835255561
512,551,2,0.7104999098824372
512,548,3,0.6751818879359086
512,20,4,0.6100452001731467
512,650,5,0.5220505058510513
513,18,1,0.9465344329936694
513,19,2,0.9258210054140278
513,381,3,0.7703384435758115
513,524,4,0.7210603646975783
513,628,5,0.47455256496623255
514,441,1,0.9067064774663457
514,478,2,0.8891495270817137
514,414,3,0.8874982922178882
514,650,4,0.8872097427033262
514,409,5,0.8848767125763521
515,631,1,0.976604802494845
515,417,2,0.9332013631116538
515,412,3,0.9176326345279383
515,590,4,0.9054798877596707
515,517,5,0.8948711360468798
516,15,1,0.9428399987835887
516,439,2,0.8946767033570296
516,688,3,0.8804035292586996
516,649,4,0.8340042573779488
516,525,5,0.7951455619127497
517,631,1,0.9078246158220827
517,417,2,0.9070661377619929
517,515,3,0.8948711360468798
517,21,4,0.8865632580097174
517,627,5,0.8750909410796262
518,620,1,0.6766916491990795
518,4,2,0.5780090373249736
519,489,1,0.9808401439889186
519,520,2,0.9807051440120297
519,477,3,0.9603528580532826
519,521,4,0.9602639709605235
519,522,5,0.9602639709605235
520,519,1,0.9807051440120297
520,489,2,0.9619149746634323
520,477,3,0.9418229879595095
520,521,4,0.9417358159304032
520,522,5,0.9417358159304032
521,522,1,1.0000000000000004
521,519,2,0.9602639709605235
521,489,3,0.942296262518977
521,520,4,0.9417358159304032
521,477,5,0.9208185140429885
522,521,1,1.0000000000000004
522,519,2,0.9602639709605235
522,489,3,0.942296262518977
522,520,4,0.9417358159304032
522,477,5,0.9208185140429885
523,414,1,0.9195969062834958
523,549,2,0.8896977395900593
523,478,3,0.8873281125279165
523,632,4,0.884684895189498
523,690,5,0.8834428905786395
524,18,1,0.7246688828353579
524,513,2,0.7210603646975783
524,19,3,0.6916274512552412
524,628,4,0.5825472238639602
524,381,5,0.5510851293545446
525,439,1,0.8791349895398053
525,516,2,0.7951455619127497
525,688,3,0.7836379477175758
525,649,4,0.7683287740102798
525,15,5,0.767129873308183
526,44,1,0.9691876278639324
526,572,2,0.9633601440812531
526,510,3,0.8713687199158029
526,511,4,0.8713687199158029
526,276,5,0.8704842065236217
527,528,1,1.0
527,534,2,0.9662360904616294
527,183,3,0.8746418397874732
527,192,4,0.8457033710076544
527,46,5,0.8372612828018974
528,527,1,1.0
528,534,2,0.9662360904616294
528,183,3,0.8746418397874732
528,192,4,0.8457033710076544
528,46,5,0.8372612828018974
529,157,1,0.8743591466975897
529,337,2,0.854418944496491
529,156,3,0.8343896953909806
529,509,4,0.8215611674889213
529,508,5,0.8203526878214307
530,360,1,0.9450657006248854
530,438,2,0.8377299086910184
530,256,3,0.7806634711426284
530,131,4,0.7687926727919822
530,132,5,0.7687926727919822
531,468,1,0.6214588537876418
531,336,2,0.6077071534730146
531,106,3,0.539851981549103
531,43,4,0.5125330748484315
531,294,5,0.42982697430308864
532,162,1,0.9037817999750477
532,324,2,0.8902273812795367
532,509,3,0.8447895633721771
532,190,4,0.8251477047526043
532,337,5,0.8194491640803031
533,232,1,0.9994984146460469
533,573,2,0.9994560836307735
533,330,3,0.9658143109314354
533,571,4,0.8984024975331166
533,309,5,0.8972987874259017
534,527,1,0.9662360904616294
534,528,2,0.9662360904616294
534,46,3,0.8777790084328431
534,192,4,0.8496486492168123
534,183,5,0.8435568743460273
535,608,1,0.8311905033475585
535,164,2,0.7268648106147696
535,130,3,0.673888376054894
535,546,4,0.6569554843916848
535,29,5,0.5383217477816987
536,281,1,0.7246787016862338
536,197,2,0.6980750942158112
536,345,3,0.6780686453116447
536,161,4,0.6252482204297113
536,301,5,0.577575695685073
537,191,1,0.7233666257893779
537,190,2,0.7059004948085627
537,163,3,0.7050322510123483
537,162,4,0.7012260978016086
537,218,5,0.6978159363475444
538,501,1,0.9712930035981623
538,40,2,0.9436934882986375
538,206,3,0.9397306005103013
538,562,4,0.9141236217785069
538,500,5,0.8989897410501196
539,36,1,0.7496605808354875
539,306,2,0.7458588573485773
539,307,3,0.7437902581535314
539,308,4,0.7310852075836469
539,463,5,0.7203359050062412
540,329,1,0.9670405161720909
540,277,2,0.9646116276846699
540,575,3,0.9313047654768072
540,309,4,0.9299882853344758
540,646,5,0.9119879549344808
541,542,1,0.9876942130307814
541,397,2,0.5889891849898606
541,396,3,0.5700815903213192
541,398,4,0.5474322988468968
541,394,5,0.5304985851732924
542,541,1,0.9876942130307814
542,397,2,0.5865494399729263
542,398,3,0.5684623473993147
542,396,4,0.555679322198766
542,394,5,0.536643454211608
543,233,1,0.9028355276932695
543,571,2,0.8947313762834869
543,330,3,0.8940170413201282
543,278,4,0.8627432728698179
543,232,5,0.8615108637260028
544,201,1,0.8883343994000391
544,249,2,0.8695184016714127
544,76,3,0.820618766996799
544,581,4,0.7410884322082341
544,644,5,0.6926631570816112
545,99,1,0.8038141241089853
545,211,2,0.7600687906717276
545,225,3,0.7050152819583051
545,226,4,0.7050152819583051
545,227,5,0.6995189814503965
546,458,1,0.8603745971946875
546,565,2,0.8481192985907985
546,239,3,0.7999360261249082
546,609,4,0.7545965381492762
546,610,5,0.7367373048737923
547,556,1,0.7809957610072071
547,440,2,0.7375946050462172
547,589,3,0.6469883546731573
547,660,4,0.6420461582514773
547,587,5,0.5925901010631042
548,551,1,0.8579511044102833
548,454,2,0.8350524096382419
548,512,3,0.6751818879359086
548,650,4,0.674419257788174
548,633,5,0.6461903669171085
549,371,1,0.9382528544261778
549,23,2,0.9031949341608869
549,24,3,0.9029731714572997
549,406,4,0.9009477203972358
549,519,5,0.8989798987358211
550,407,1,0.9417319425419032
550,3,2,0.8848110860577129
550,383,3,0.8624949465045021
550,408,4,0.8578394627980783
550,378,5,0.7832584050525692
551,548,1,0.8579511044102833
551,454,2,0.8312472704942524
551,512,3,0.7104999098824372
551,650,4,0.6653275288965345
551,20,5,0.6607108708858644
552,483,1,0.7283373892856334
552,618,2,0.6697159542745628
553,442,1,0.9950700872849573
553,484,2,0.9222723084425409
553,413,3,0.8620534053322836
553,481,4,0.8161115358039788
553,692,5,0.8069472697641124
554,625,1,0.9663983844359298
554,626,2,0.9663983844359298
554,583,3,0.965944907688791
554,585,4,0.9487562574686788
554,584,5,0.823699563582915
555,410,1,0.8428553245211711
555,488,2,0.8412253409392041
555,624,3,0.8340181162744639
555,557,4,0.7552514535244959
555,691,5,0.746607066697928
556,547,1,0.7809957610072071
556,660,2,0.7608735221252689
556,589,3,0.7422033813914731
556,440,4,0.7111761514165541
556,587,5,0.6743487518436665
557,410,1,0.8711956807180807
557,488,2,0.8708486515455365
557,624,3,0.8005321896630716
557,448,4,0.7626431003077457
557,555,5,0.7552514535244959
558,451,1,0.999999194349315
558,452,2,0.9493258905226996
558,453,3,0.9493258905226996
558,450,4,0.9221081782862245
558,411,5,0.7002845217846788
559,411,1,0.7198813574205593
559,450,2,0.5196438799869156
559,558,3,0.5083125170663659
559,451,4,0.5080148141085821
559,452,5,0.5080148141085821
560,691,1,0.924371762503698
560,660,2,0.7051765579240211
560,555,3,0.6884361216059182
560,410,4,0.6734348507593292
560,488,5,0.6661353129309477
561,15,1,0.889495048649478
561,7,2,0.8674215898439255
561,4,3,0.8632205612224674
561,516,4,0.8616741132574147
561,626,5,0.8604729149314013
562,40,1,0.9649002810166712
562,501,2,0.9533060828332531
562,206,3,0.9383058681940466
562,538,4,0.9141236217785069
562,41,5,0.8843617863324518
563,85,1,0.9126344277336406
563,84,2,0.8506890990605885
563,638,3,0.7755066961660163
563,600,4,0.7659003731470247
563,135,5,0.7636536759195491
564,614,1,0.8335214304305613
564,420,2,0.8083124066997238
564,87,3,0.7936371100103217
564,401,4,0.7854283835116339
564,421,5,0.7770143402181777
565,546,1,0.8481192985907985
565,458,2,0.8389357922614449
565,642,3,0.8228347239296689
565,29,4,0.8087291839040269
565,239,5,0.8027322392918278
566,259,1,0.9025227269887657
566,275,2,0.8833250713164083
566,390,3,0.8422856515595689
566,260,4,0.7941512730164869
566,463,5,0.76629699237262
567,603,1,0.8725557187790615
567,302,2,0.831575946339257
567,32,3,0.7802836442938628
567,605,4,0.7783104148645766
567,33,5,0.7579255376137051
568,570,1,0.9970290911108258
568,569,2,0.996199563919424
568,192,3,0.8781825338735237
568,181,4,0.8750793644161055
568,331,5,0.8576532480025695
569,570,1,0.9995743297691284
569,568,2,0.996199563919424
569,192,3,0.8892964504168475
569,181,4,0.8788245343769681
569,331,5,0.8666753571302136
570,569,1,0.9995743297691284
570,568,2,0.9970290911108258
570,192,3,0.8870351033264005
570,181,4,0.8759962604288994
570,331,5,0.8643465859815704
571,330,1,0.9366862405213986
571,369,2,0.9342966480960846
571,573,3,0.900938778083537
571,329,4,0.900826576091416
571,533,5,0.8984024975331166
572,526,1,0.9633601440812531
572,44,2,0.9325738634874446
572,510,3,0.8329943218915521
572,511,4,0.8329943218915521
572,193,5,0.8326200550994587
573,533,1,0.9994560836307735
573,232,2,0.9990182289755681
573,330,3,0.9673568193660697
573,571,4,0.900938778083537
573,369,5,0.8972856511937661
574,575,1,0.9609608477515339
574,309,2,0.9514882842845355
574,329,3,0.9299562467246837
574,277,4,0.9190293601747721
574,231,5,0.9103898488473617
575,329,1,0.9649715832484094
575,574,2,0.9609608477515339
575,277,3,0.9591642869381243
575,540,4,0.9313047654768072
575,309,5,0.9251770147686521
576,202,1,0.6613345125001845
576,68,2,0.5196840152162221
577,222,1,0.9465362364050849
577,580,2,0.8646323643564178
577,578,3,0.8580794532809702
577,53,4,0.8516914822369052
577,48,5,0.8250526488672046
578,580,1,0.9966023087758619
578,579,2,0.9123981858438307
578,500,3,0.8594063046583855
578,577,4,0.8580794532809702
578,222,5,0.8178639182889522
579,580,1,0.9156345991208324
579,578,2,0.9123981858438307
579,500,3,0.7884245997597285
579,577,4,0.7759897428480682
579,222,5,0.7264723062272122
580,578,1,0.9966023087758619
580,579,2,0.9156345991208324
580,577,3,0.8646323643564178
580,500,4,0.8616945114198334
580,222,5,0.8189493382311104
581,198,1,0.8918473073034436
581,249,2,0.8151939583351983
581,71,3,0.7990125491329848
581,201,4,0.7873721105857665
581,76,5,0.780838541126008
582,51,1,0.8808239949775744
